MapX,MapY,DataMapX,DataMapY,OutsiderRing,Bin,AxisPosX,AxisPosY,PosX,PosY,Similar,SizeX,sizeY
-10,10,-10,10,12,0,101.646171229606,174.291119567871,0,0,1,3.865,3.46
-9,10,-9,10,12,0,97.7811695511396,174.291119567871,0,0,1,3.865,3.46
-8,10,-8,10,12,0,93.9161697800214,174.291119567871,0,0,1,3.865,3.46
-7,10,-7,10,12,0,90.0511700089032,174.291119567871,0,0,1,3.865,3.46
-6,10,-6,10,12,0,86.1861702377851,174.291119567871,0,0,1,3.865,3.46
-5,10,-5,10,12,0,82.3211704666669,174.291119567871,0,0,1,3.865,3.46
-4,10,-4,10,12,0,78.4561697418744,174.291119567871,0,0,1,3.865,3.46
-3,10,-3,10,11,0,74.5911699707563,174.291119567871,0,0,1,3.865,3.46
-2,10,-2,10,11,0,70.7261697228009,174.291119567871,0,0,1,3.865,3.46
-1,10,-1,10,11,0,66.8611697132642,174.291119567871,0,0,1,3.865,3.46
0,10,0,10,11,0,62.9961697037275,174.291119567871,0,0,1,3.865,3.46
1,10,1,10,10,0,59.1311696941907,174.291119567871,0,0,1,3.865,3.46
2,10,2,10,10,0,55.266169684654,174.291119567871,0,0,1,3.865,3.46
3,10,3,10,10,0,51.4011694366987,174.291119567871,0,0,1,3.865,3.46
4,10,4,10,9,0,47.5361696655805,174.291119567871,0,0,1,3.865,3.46
5,10,5,10,8,0,43.671168940788,174.291119567871,0,0,1,3.865,3.46
6,10,6,10,7,0,39.8061691696698,174.291119567871,0,0,1,3.865,3.46
7,10,7,10,6,0,35.9411693985517,174.291119567871,0,0,1,3.865,3.46
8,10,8,10,5,0,32.0761696274335,174.291119567871,0,0,1,3.865,3.46
9,10,9,10,4,0,28.2111698563153,174.291119567871,0,0,1,3.865,3.46
10,10,10,10,3,0,24.3461681778486,174.291119567871,0,0,1,3.865,3.46
11,10,11,10,2,0,20.481170314079,174.291119567871,0,0,1,3.865,3.46
12,10,12,10,1,0,16.6161686356122,174.291119567871,0,0,1,3.865,3.46
13,11,13,11,1,0,12.7484027695933,170.831116668701,0,0,1,3.865,3.46
12,11,12,11,2,0,16.6134006333628,170.831116668701,0,0,1,3.865,3.46
11,11,11,11,3,0,20.4784023118296,170.831116668701,0,0,1,3.865,3.46
10,11,10,11,4,0,24.3434001755991,170.831116668701,0,0,1,3.865,3.46
9,11,9,11,5,0,28.2084018540659,170.831116668701,0,0,1,3.865,3.46
8,11,8,11,6,0,32.0734016251841,170.831116668701,0,0,1,3.865,3.46
7,11,7,11,7,0,35.9384013963023,170.831116668701,0,0,1,3.865,3.46
6,11,6,11,8,0,39.8034011674204,170.831116668701,0,0,1,3.865,3.46
5,11,5,11,9,0,43.6684009385386,170.831116668701,0,0,1,3.865,3.46
4,11,4,11,10,0,47.5334016633311,170.831116668701,0,0,1,3.865,3.46
3,11,3,11,11,0,51.3984014344492,170.831116668701,0,0,1,3.865,3.46
2,11,2,11,11,0,55.2634016824046,170.831116668701,0,0,1,3.865,3.46
1,11,1,11,11,0,59.1284016919413,170.831116668701,0,0,1,3.865,3.46
0,11,0,11,12,0,62.993401701478,170.831116668701,0,0,1,3.865,3.46
-1,11,-1,11,12,0,66.8584017110148,170.831116668701,0,0,1,3.865,3.46
-2,11,-2,11,12,0,70.7234017205515,170.831116668701,0,0,1,3.865,3.46
-3,11,-3,11,12,0,74.5884019685069,170.831116668701,0,0,1,3.865,3.46
-4,11,-4,11,13,0,78.453401739625,170.831116668701,0,0,1,3.865,3.46
-5,11,-5,11,13,0,82.3184024644175,170.831116668701,0,0,1,3.865,3.46
-6,11,-6,11,13,0,86.1834022355357,170.831116668701,0,0,1,3.865,3.46
-7,11,-7,11,13,0,90.0484020066538,170.831116668701,0,0,1,3.865,3.46
-8,11,-8,11,13,0,93.913401777772,170.831116668701,0,0,1,3.865,3.46
-9,11,-9,11,13,0,97.7784015488902,170.831116668701,0,0,1,3.865,3.46
-10,11,-10,11,13,0,101.643403227357,170.831116668701,0,0,1,3.865,3.46
-11,11,-11,11,13,0,105.508401091126,170.831116668701,0,0,1,3.865,3.46
-12,11,-12,11,12,0,109.373402769593,170.831116668701,0,0,1,3.865,3.46
-13,11,-13,11,12,0,113.238400633363,170.831116668701,0,0,1,3.865,3.46
-14,11,-14,11,12,0,117.10340231183,170.831116668701,0,0,1,3.865,3.46
-15,11,-15,11,12,0,120.968400175599,170.831116668701,0,0,1,3.865,3.46
-16,11,-16,11,11,0,124.833401854066,170.831116668701,0,0,1,3.865,3.46
-17,11,-17,11,11,0,128.698403532533,170.831116668701,0,0,1,3.865,3.46
-18,11,-18,11,11,0,132.563401396302,170.831116668701,0,0,1,3.865,3.46
-19,11,-19,11,10,0,136.428399260072,170.831116668701,0,0,1,3.865,3.46
-20,11,-20,11,9,0,140.293404753236,170.831116668701,0,0,1,3.865,3.46
-21,11,-21,11,8,0,144.158402617005,170.831116668701,0,0,1,3.865,3.46
-22,11,-22,11,7,0,148.023400480775,170.831116668701,0,0,1,3.865,3.46
-23,11,-23,11,6,0,151.888398344544,170.831116668701,0,0,1,3.865,3.46
-24,11,-24,11,5,0,155.753403837709,170.831116668701,0,0,1,3.865,3.46
-25,11,-25,11,4,0,159.618401701478,170.831116668701,0,0,1,3.865,3.46
-26,11,-26,11,3,0,163.483399565248,170.831116668701,0,0,1,3.865,3.46
-27,11,-27,11,2,0,167.348405058412,170.831116668701,0,0,1,3.865,3.46
-28,11,-28,11,1,0,171.213402922181,170.831116668701,0,0,1,3.865,3.46
-29,12,-29,12,1,0,175.075632786753,167.371117584229,0,0,1,3.865,3.46
-28,12,-28,12,2,0,171.210634922984,167.371117584229,0,0,1,3.865,3.46
-27,12,-27,12,3,0,167.345637059214,167.371117584229,0,0,1,3.865,3.46
-26,12,-26,12,4,0,163.48063156605,167.371117584229,0,0,1,3.865,3.46
-25,12,-25,12,5,0,159.61563370228,167.371117584229,0,0,1,3.865,3.46
-24,12,-24,12,6,0,155.750635838511,167.371117584229,0,0,1,3.865,3.46
-23,12,-23,12,7,0,151.885630345347,167.371117584229,0,0,1,3.865,3.46
-22,12,-22,12,8,0,148.020632481577,167.371117584229,0,0,1,3.865,3.46
-21,12,-21,12,9,0,144.155634617808,167.371117584229,0,0,1,3.865,3.46
-20,12,-20,12,10,0,140.290636754038,167.371117584229,0,0,1,3.865,3.46
-19,12,-19,12,11,0,136.425631260874,167.371117584229,0,0,1,3.865,3.46
-18,12,-18,12,12,0,132.560633397105,167.371117584229,0,0,1,3.865,3.46
-17,12,-17,12,12,0,128.695635533335,167.371117584229,0,0,1,3.865,3.46
-16,12,-16,12,12,0,124.830633854868,167.371117584229,0,0,1,3.865,3.46
-15,12,-15,12,13,0,120.965632176401,167.371117584229,0,0,1,3.865,3.46
-14,12,-14,12,13,0,117.100634312632,167.371117584229,0,0,1,3.865,3.46
-13,12,-13,12,13,0,113.235632634165,167.371117584229,0,0,1,3.865,3.46
-12,12,-12,12,13,0,109.370634770396,167.371117584229,0,0,1,3.865,3.46
-11,12,-11,12,14,0,105.505633091929,167.371117584229,0,0,1,3.865,3.46
-10,12,-10,12,14,0,101.640635228159,167.371117584229,0,0,1,3.865,3.46
-9,12,-9,12,14,0,97.7756335496925,167.371117584229,0,0,1,3.865,3.46
-8,12,-8,12,14,0,93.9106337785744,167.371117584229,0,0,1,3.865,3.46
-7,12,-7,12,14,0,90.0456340074562,167.371117584229,0,0,1,3.865,3.46
-6,12,-6,12,14,0,86.180634236338,167.371117584229,0,0,1,3.865,3.46
-5,12,-5,12,14,0,82.3156344652199,167.371117584229,0,0,1,3.865,3.46
-4,12,-4,12,14,0,78.4506337404274,167.371117584229,0,0,1,3.865,3.46
-3,12,-3,12,13,0,74.5856339693092,167.371117584229,0,0,1,3.865,3.46
-2,12,-2,12,13,0,70.7206337213539,167.371117584229,0,0,1,3.865,3.46
-1,12,-1,12,13,0,66.8556337118171,167.371117584229,0,0,1,3.865,3.46
0,12,0,12,13,0,62.9906337022804,167.371117584229,0,0,1,3.865,3.46
1,12,1,12,12,0,59.1256336927437,167.371117584229,0,0,1,3.865,3.46
2,12,2,12,12,0,55.2606336832069,167.371117584229,0,0,1,3.865,3.46
3,12,3,12,12,0,51.3956334352516,167.371117584229,0,0,1,3.865,3.46
4,12,4,12,11,0,47.5306336641334,167.371117584229,0,0,1,3.865,3.46
5,12,5,12,10,0,43.6656329393409,167.371117584229,0,0,1,3.865,3.46
6,12,6,12,9,0,39.8006331682228,167.371117584229,0,0,1,3.865,3.46
7,12,7,12,8,0,35.9356333971046,167.371117584229,0,0,1,3.865,3.46
8,12,8,12,7,0,32.0706336259864,167.371117584229,0,0,1,3.865,3.46
9,12,9,12,6,0,28.2056338548683,167.371117584229,0,0,1,3.865,3.46
10,12,10,12,5,0,24.3406321764015,167.371117584229,0,0,1,3.865,3.46
11,12,11,12,4,0,20.475634312632,167.371117584229,0,0,1,3.865,3.46
12,12,12,12,3,0,16.6106326341652,167.371117584229,0,0,1,3.865,3.46
13,12,13,12,2,0,12.7456347703956,167.371117584229,0,0,1,3.865,3.46
14,12,14,12,1,0,8.88063309192883,167.371117584229,0,0,1,3.865,3.46
14,13,14,13,1,0,8.87786509273118,163.911118499756,0,0,1,3.865,3.46
13,13,13,13,2,0,12.742866771198,163.911118499756,0,0,1,3.865,3.46
12,13,12,13,3,0,16.6078646349675,163.911118499756,0,0,1,3.865,3.46
11,13,11,13,4,0,20.4728663134343,163.911118499756,0,0,1,3.865,3.46
10,13,10,13,5,0,24.3378641772038,163.911118499756,0,0,1,3.865,3.46
9,13,9,13,6,0,28.2028658556706,163.911118499756,0,0,1,3.865,3.46
8,13,8,13,7,0,32.0678656267888,163.911118499756,0,0,1,3.865,3.46
7,13,7,13,8,0,35.932865397907,163.911118499756,0,0,1,3.865,3.46
6,13,6,13,9,0,39.7978651690251,163.911118499756,0,0,1,3.865,3.46
5,13,5,13,10,0,43.6628649401433,163.911118499756,0,0,1,3.865,3.46
4,13,4,13,11,0,47.5278656649358,163.911118499756,0,0,1,3.865,3.46
3,13,3,13,12,0,51.3928654360539,163.911118499756,0,0,1,3.865,3.46
2,13,2,13,13,0,55.2578656840093,163.911118499756,0,0,1,3.865,3.46
1,13,1,13,13,0,59.122865693546,163.911118499756,0,0,1,3.865,3.46
0,13,0,13,14,0,62.9878657030827,163.911118499756,0,0,1,3.865,3.46
-1,13,-1,13,14,0,66.8528657126195,163.911118499756,0,0,1,3.865,3.46
-2,13,-2,13,14,0,70.7178657221562,163.911118499756,0,0,1,3.865,3.46
-3,13,-3,13,14,0,74.5828659701116,163.911118499756,0,0,1,3.865,3.46
-4,13,-4,13,15,0,78.4478657412297,163.911118499756,0,0,1,3.865,3.46
-5,13,-5,13,15,0,82.3128664660222,163.911118499756,0,0,1,3.865,3.46
-6,13,-6,13,15,0,86.1778662371404,163.911118499756,0,0,1,3.865,3.46
-7,13,-7,13,15,0,90.0428660082585,163.911118499756,0,0,1,3.865,3.46
-8,13,-8,13,15,0,93.9078657793767,163.911118499756,0,0,1,3.865,3.46
-9,13,-9,13,15,0,97.7728655504949,163.911118499756,0,0,1,3.865,3.46
-10,13,-10,13,15,0,101.637867228962,163.911118499756,0,0,1,3.865,3.46
-11,13,-11,13,15,0,105.502865092731,163.911118499756,0,0,1,3.865,3.46
-12,13,-12,13,14,0,109.367866771198,163.911118499756,0,0,1,3.865,3.46
-13,13,-13,13,14,0,113.232864634968,163.911118499756,0,0,1,3.865,3.46
-14,13,-14,13,14,0,117.097866313434,163.911118499756,0,0,1,3.865,3.46
-15,13,-15,13,14,0,120.962864177204,163.911118499756,0,0,1,3.865,3.46
-16,13,-16,13,13,0,124.827865855671,163.911118499756,0,0,1,3.865,3.46
-17,13,-17,13,13,0,128.692867534137,163.911118499756,0,0,1,3.865,3.46
-18,13,-18,13,12,0,132.557865397907,163.911118499756,0,0,1,3.865,3.46
-19,13,-19,13,11,0,136.422863261676,163.911118499756,0,0,1,3.865,3.46
-20,13,-20,13,10,0,140.287868754841,163.911118499756,0,0,1,3.865,3.46
-21,13,-21,13,9,0,144.15286661861,163.911118499756,0,0,1,3.865,3.46
-22,13,-22,13,8,0,148.01786448238,163.911118499756,0,0,1,3.865,3.46
-23,13,-23,13,7,0,151.882862346149,163.911118499756,0,0,1,3.865,3.46
-24,13,-24,13,6,0,155.747867839313,163.911118499756,0,0,1,3.865,3.46
-25,13,-25,13,5,0,159.612865703083,163.911118499756,0,0,1,3.865,3.46
-26,13,-26,13,4,0,163.477863566852,163.911118499756,0,0,1,3.865,3.46
-27,13,-27,13,3,0,167.342869060016,163.911118499756,0,0,1,3.865,3.46
-28,13,-28,13,2,0,171.207866923786,163.911118499756,0,0,1,3.865,3.46
-29,13,-29,13,1,0,175.072864787555,163.911118499756,0,0,1,3.865,3.46
-30,14,-30,14,1,0,178.935094652127,160.451119415283,0,0,1,3.865,3.46
-29,14,-29,14,2,0,175.070096788358,160.451119415283,0,0,1,3.865,3.46
-28,14,-28,14,3,0,171.205098924588,160.451119415283,0,0,1,3.865,3.46
-27,14,-27,14,4,0,167.340101060819,160.451119415283,0,0,1,3.865,3.46
-26,14,-26,14,5,0,163.475095567655,160.451119415283,0,0,1,3.865,3.46
-25,14,-25,14,6,0,159.610097703885,160.451119415283,0,0,1,3.865,3.46
-24,14,-24,14,7,0,155.745099840116,160.451119415283,0,0,1,3.865,3.46
-23,14,-23,14,8,0,151.880094346951,160.451119415283,0,0,1,3.865,3.46
-22,14,-22,14,9,0,148.015096483182,160.451119415283,0,0,1,3.865,3.46
-21,14,-21,14,10,0,144.150098619412,160.451119415283,0,0,1,3.865,3.46
-20,14,-20,14,11,0,140.285100755643,160.451119415283,0,0,1,3.865,3.46
-19,14,-19,14,12,0,136.420095262479,160.451119415283,0,0,1,3.865,3.46
-18,14,-18,14,13,0,132.555097398709,160.451119415283,0,0,1,3.865,3.46
-17,14,-17,14,14,0,128.69009953494,160.451119415283,0,0,1,3.865,3.46
-16,14,-16,14,14,0,124.825097856473,160.451119415283,0,0,1,3.865,3.46
-15,14,-15,14,15,0,120.960096178006,160.451119415283,0,0,1,3.865,3.46
-14,14,-14,14,15,0,117.095098314237,160.451119415283,0,0,1,3.865,3.46
-13,14,-13,14,15,0,113.23009663577,160.451119415283,0,0,1,3.865,3.46
-12,14,-12,14,15,0,109.365098772,160.451119415283,0,0,1,3.865,3.46
-11,14,-11,14,16,0,105.500097093534,160.451119415283,0,0,1,3.865,3.46
-10,14,-10,14,16,0,101.635099229764,160.451119415283,0,0,1,3.865,3.46
-9,14,-9,14,16,0,97.7700975512972,160.451119415283,0,0,1,3.865,3.46
-8,14,-8,14,16,0,93.905097780179,160.451119415283,0,0,1,3.865,3.46
-7,14,-7,14,16,0,90.0400980090609,160.451119415283,0,0,1,3.865,3.46
-6,14,-6,14,16,0,86.1750982379427,160.451119415283,0,0,1,3.865,3.46
-5,14,-5,14,16,0,82.3100984668246,160.451119415283,0,0,1,3.865,3.46
-4,14,-4,14,16,0,78.4450977420321,160.451119415283,0,0,1,3.865,3.46
-3,14,-3,14,15,0,74.5800979709139,160.451119415283,0,0,1,3.865,3.46
-2,14,-2,14,15,0,70.7150977229586,160.451119415283,0,0,1,3.865,3.46
-1,14,-1,14,15,0,66.8500977134218,160.451119415283,0,0,1,3.865,3.46
0,14,0,14,15,0,62.9850977038851,160.451119415283,0,0,1,3.865,3.46
1,14,1,14,14,0,59.1200976943483,160.451119415283,0,0,1,3.865,3.46
2,14,2,14,13,0,55.2550976848116,160.451119415283,0,0,1,3.865,3.46
3,14,3,14,12,0,51.3900974368563,160.451119415283,0,0,1,3.865,3.46
4,14,4,14,11,0,47.5250976657381,160.451119415283,0,0,1,3.865,3.46
5,14,5,14,10,0,43.6600969409456,160.451119415283,0,0,1,3.865,3.46
6,14,6,14,9,0,39.7950971698275,160.451119415283,0,0,1,3.865,3.46
7,14,7,14,8,0,35.9300973987093,160.451119415283,0,0,1,3.865,3.46
8,14,8,14,7,0,32.0650976275911,160.451119415283,0,0,1,3.865,3.46
9,14,9,14,6,0,28.200097856473,160.451119415283,0,0,1,3.865,3.46
10,14,10,14,5,0,24.3350961780062,160.451119415283,0,0,1,3.865,3.46
11,14,11,14,4,0,20.4700983142367,160.451119415283,0,0,1,3.865,3.46
12,14,12,14,3,0,16.6050966357699,160.451119415283,0,0,1,3.865,3.46
13,14,13,14,2,0,12.7400987720003,160.451119415283,0,0,1,3.865,3.46
14,14,14,14,1,0,8.87509709353353,160.451119415283,0,0,1,3.865,3.46
15,15,15,15,1,0,5.00733122751458,156.991116516113,0,0,1,3.865,3.46
14,15,14,15,2,0,8.87232909128412,156.991116516113,0,0,1,3.865,3.46
13,15,13,15,3,0,12.7373307697509,156.991116516113,0,0,1,3.865,3.46
12,15,12,15,4,0,16.6023286335204,156.991116516113,0,0,1,3.865,3.46
11,15,11,15,5,0,20.4673303119872,156.991116516113,0,0,1,3.865,3.46
10,15,10,15,6,0,24.3323281757568,156.991116516113,0,0,1,3.865,3.46
9,15,9,15,7,0,28.1973298542236,156.991116516113,0,0,1,3.865,3.46
8,15,8,15,8,0,32.0623296253417,156.991116516113,0,0,1,3.865,3.46
7,15,7,15,9,0,35.9273293964599,156.991116516113,0,0,1,3.865,3.46
6,15,6,15,10,0,39.7923291675781,156.991116516113,0,0,1,3.865,3.46
5,15,5,15,11,0,43.6573289386962,156.991116516113,0,0,1,3.865,3.46
4,15,4,15,12,0,47.5223296634887,156.991116516113,0,0,1,3.865,3.46
3,15,3,15,13,0,51.3873294346069,156.991116516113,0,0,1,3.865,3.46
2,15,2,15,14,0,55.2523296825622,156.991116516113,0,0,1,3.865,3.46
1,15,1,15,15,0,59.1173296920989,156.991116516113,0,0,1,3.865,3.46
0,15,0,15,16,0,62.9823297016357,156.991116516113,0,0,1,3.865,3.46
-1,15,-1,15,16,0,66.8473297111724,156.991116516113,0,0,1,3.865,3.46
-2,15,-2,15,16,0,70.7123297207092,156.991116516113,0,0,1,3.865,3.46
-3,15,-3,15,16,0,74.5773299686645,156.991116516113,0,0,1,3.865,3.46
-4,15,-4,15,17,0,78.4423297397827,156.991116516113,0,0,1,3.865,3.46
-5,15,-5,15,17,0,82.3073304645751,156.991116516113,0,0,1,3.865,3.46
-6,15,-6,15,17,0,86.1723302356933,156.991116516113,0,0,1,3.865,3.46
-7,15,-7,15,17,0,90.0373300068115,156.991116516113,0,0,1,3.865,3.46
-8,15,-8,15,17,0,93.9023297779296,156.991116516113,0,0,1,3.865,3.46
-9,15,-9,15,17,0,97.7673295490478,156.991116516113,0,0,1,3.865,3.46
-10,15,-10,15,17,0,101.632331227515,156.991116516113,0,0,1,3.865,3.46
-11,15,-11,15,17,0,105.497329091284,156.991116516113,0,0,1,3.865,3.46
-12,15,-12,15,16,0,109.362330769751,156.991116516113,0,0,1,3.865,3.46
-13,15,-13,15,16,0,113.22732863352,156.991116516113,0,0,1,3.865,3.46
-14,15,-14,15,16,0,117.092330311987,156.991116516113,0,0,1,3.865,3.46
-15,15,-15,15,16,0,120.957328175757,156.991116516113,0,0,1,3.865,3.46
-16,15,-16,15,15,0,124.822329854224,156.991116516113,0,0,1,3.865,3.46
-17,15,-17,15,14,0,128.68733153269,156.991116516113,0,0,1,3.865,3.46
-18,15,-18,15,13,0,132.55232939646,156.991116516113,0,0,1,3.865,3.46
-19,15,-19,15,12,0,136.417327260229,156.991116516113,0,0,1,3.865,3.46
-20,15,-20,15,11,0,140.282332753393,156.991116516113,0,0,1,3.865,3.46
-21,15,-21,15,10,0,144.147330617163,156.991116516113,0,0,1,3.865,3.46
-22,15,-22,15,9,0,148.012328480933,156.991116516113,0,0,1,3.865,3.46
-23,15,-23,15,8,0,151.877326344702,156.991116516113,0,0,1,3.865,3.46
-24,15,-24,15,7,0,155.742331837866,156.991116516113,0,0,1,3.865,3.46
-25,15,-25,15,6,0,159.607329701636,156.991116516113,0,0,1,3.865,3.46
-26,15,-26,15,5,0,163.472327565405,156.991116516113,0,0,1,3.865,3.46
-27,15,-27,15,4,0,167.337333058569,156.991116516113,0,0,1,3.865,3.46
-28,15,-28,15,3,0,171.202330922339,156.991116516113,0,0,1,3.865,3.46
-29,15,-29,15,2,0,175.067328786108,156.991116516113,0,0,1,3.865,3.46
-30,15,-30,15,1,0,178.932326649878,156.991116516113,0,0,1,3.865,3.46
-30,16,-30,16,1,0,178.92955865068,153.531117431641,0,0,1,3.865,3.46
-29,16,-29,16,2,0,175.064560786911,153.531117431641,0,0,1,3.865,3.46
-28,16,-28,16,3,0,171.199562923141,153.531117431641,0,0,1,3.865,3.46
-27,16,-27,16,4,0,167.334565059372,153.531117431641,0,0,1,3.865,3.46
-26,16,-26,16,5,0,163.469559566208,153.531117431641,0,0,1,3.865,3.46
-25,16,-25,16,6,0,159.604561702438,153.531117431641,0,0,1,3.865,3.46
-24,16,-24,16,7,0,155.739563838669,153.531117431641,0,0,1,3.865,3.46
-23,16,-23,16,8,0,151.874558345504,153.531117431641,0,0,1,3.865,3.46
-22,16,-22,16,9,0,148.009560481735,153.531117431641,0,0,1,3.865,3.46
-21,16,-21,16,10,0,144.144562617965,153.531117431641,0,0,1,3.865,3.46
-20,16,-20,16,11,0,140.279564754196,153.531117431641,0,0,1,3.865,3.46
-19,16,-19,16,12,0,136.414559261032,153.531117431641,0,0,1,3.865,3.46
-18,16,-18,16,13,0,132.549561397262,153.531117431641,0,0,1,3.865,3.46
-17,16,-17,16,14,0,128.684563533493,153.531117431641,0,0,1,3.865,3.46
-16,16,-16,16,15,0,124.819561855026,153.531117431641,0,0,1,3.865,3.46
-15,16,-15,16,16,0,120.954560176559,153.531117431641,0,0,1,3.865,3.46
-14,16,-14,16,17,0,117.08956231279,153.531117431641,0,0,1,3.865,3.46
-13,16,-13,16,17,0,113.224560634323,153.531117431641,0,0,1,3.865,3.46
-12,16,-12,16,17,0,109.359562770553,153.531117431641,0,0,1,3.865,3.46
-11,16,-11,16,18,0,105.494561092086,153.531117431641,0,0,1,3.865,3.46
-10,16,-10,16,18,0,101.629563228317,153.531117431641,0,0,1,3.865,3.46
-9,16,-9,16,18,0,97.7645615498501,153.531117431641,0,0,1,3.865,3.46
-8,16,-8,16,18,0,93.899561778732,153.531117431641,0,0,1,3.865,3.46
-7,16,-7,16,18,0,90.0345620076138,153.531117431641,0,0,1,3.865,3.46
-6,16,-6,16,18,0,86.1695622364957,153.531117431641,0,0,1,3.865,3.46
-5,16,-5,16,18,0,82.3045624653775,153.531117431641,0,0,1,3.865,3.46
-4,16,-4,16,18,0,78.439561740585,153.531117431641,0,0,1,3.865,3.46
-3,16,-3,16,17,0,74.5745619694668,153.531117431641,0,0,1,3.865,3.46
-2,16,-2,16,17,0,70.7095617215115,153.531117431641,0,0,1,3.865,3.46
-1,16,-1,16,17,0,66.8445617119748,153.531117431641,0,0,1,3.865,3.46
0,16,0,16,16,0,62.979561702438,153.531117431641,0,0,1,3.865,3.46
1,16,1,16,15,0,59.1145616929013,153.531117431641,0,0,1,3.865,3.46
2,16,2,16,14,0,55.2495616833645,153.531117431641,0,0,1,3.865,3.46
3,16,3,16,13,0,51.3845614354092,153.531117431641,0,0,1,3.865,3.46
4,16,4,16,12,0,47.5195616642911,153.531117431641,0,0,1,3.865,3.46
5,16,5,16,11,0,43.6545609394986,153.531117431641,0,0,1,3.865,3.46
6,16,6,16,10,0,39.7895611683804,153.531117431641,0,0,1,3.865,3.46
7,16,7,16,9,0,35.9245613972622,153.531117431641,0,0,1,3.865,3.46
8,16,8,16,8,0,32.0595616261441,153.531117431641,0,0,1,3.865,3.46
9,16,9,16,7,0,28.1945618550259,153.531117431641,0,0,1,3.865,3.46
10,16,10,16,6,0,24.3295601765591,153.531117431641,0,0,1,3.865,3.46
11,16,11,16,5,0,20.4645623127896,153.531117431641,0,0,1,3.865,3.46
12,16,12,16,4,0,16.5995606343228,153.531117431641,0,0,1,3.865,3.46
13,16,13,16,3,0,12.7345627705533,153.531117431641,0,0,1,3.865,3.46
14,16,14,16,2,0,8.86956109208646,153.531117431641,0,0,1,3.865,3.46
15,16,15,16,1,0,5.00456322831693,153.531117431641,0,0,1,3.865,3.46
15,17,15,17,1,0,5.00179522911928,150.071118347168,0,0,1,3.865,3.46
14,17,14,17,2,0,8.86679309288881,150.071118347168,0,0,1,3.865,3.46
13,17,13,17,3,0,12.7317947713556,150.071118347168,0,0,1,3.865,3.46
12,17,12,17,4,0,16.5967926351251,150.071118347168,0,0,1,3.865,3.46
11,17,11,17,5,0,20.4617943135919,150.071118347168,0,0,1,3.865,3.46
10,17,10,17,6,0,24.3267921773615,150.071118347168,0,0,1,3.865,3.46
9,17,9,17,7,0,28.1917938558283,150.071118347168,0,0,1,3.865,3.46
8,17,8,17,8,0,32.0567936269464,150.071118347168,0,0,1,3.865,3.46
7,17,7,17,9,0,35.9217933980646,150.071118347168,0,0,1,3.865,3.46
6,17,6,17,10,0,39.7867931691828,150.071118347168,0,0,1,3.865,3.46
5,17,5,17,11,0,43.6517929403009,150.071118347168,0,0,1,3.865,3.46
4,17,4,17,12,0,47.5167936650934,150.071118347168,0,0,1,3.865,3.46
3,17,3,17,13,0,51.3817934362116,150.071118347168,0,0,1,3.865,3.46
2,17,2,17,14,0,55.2467936841669,150.071118347168,0,0,1,3.865,3.46
1,17,1,17,15,0,59.1117936937036,150.071118347168,0,0,1,3.865,3.46
0,17,0,17,16,0,62.9767937032404,150.071118347168,0,0,1,3.865,3.46
-1,17,-1,17,17,0,66.8417937127771,150.071118347168,0,0,1,3.865,3.46
-2,17,-2,17,18,0,70.7067937223139,150.071118347168,0,0,1,3.865,3.46
-3,17,-3,17,18,0,74.5717939702692,150.071118347168,0,0,1,3.865,3.46
-4,17,-4,17,19,0,78.4367937413873,150.071118347168,0,0,1,3.865,3.46
-5,17,-5,17,19,0,82.3017944661798,150.071118347168,0,0,1,3.865,3.46
-6,17,-6,17,19,0,86.166794237298,150.071118347168,0,0,1,3.865,3.46
-7,17,-7,17,19,0,90.0317940084162,150.071118347168,0,0,1,3.865,3.46
-8,17,-8,17,19,0,93.8967937795343,150.071118347168,0,0,1,3.865,3.46
-9,17,-9,17,19,0,97.7617935506525,150.071118347168,0,0,1,3.865,3.46
-10,17,-10,17,19,0,101.626795229119,150.071118347168,0,0,1,3.865,3.46
-11,17,-11,17,19,0,105.491793092889,150.071118347168,0,0,1,3.865,3.46
-12,17,-12,17,18,0,109.356794771356,150.071118347168,0,0,1,3.865,3.46
-13,17,-13,17,18,0,113.221792635125,150.071118347168,0,0,1,3.865,3.46
-14,17,-14,17,18,0,117.086794313592,150.071118347168,0,0,1,3.865,3.46
-15,17,-15,17,17,0,120.951792177361,150.071118347168,0,0,1,3.865,3.46
-16,17,-16,17,16,0,124.816793855828,150.071118347168,0,0,1,3.865,3.46
-17,17,-17,17,15,0,128.681795534295,150.071118347168,0,0,1,3.865,3.46
-18,17,-18,17,14,0,132.546793398065,150.071118347168,0,0,1,3.865,3.46
-19,17,-19,17,13,0,136.411791261834,150.071118347168,0,0,1,3.865,3.46
-20,17,-20,17,12,0,140.276796754998,150.071118347168,0,0,1,3.865,3.46
-21,17,-21,17,11,0,144.141794618768,150.071118347168,0,0,1,3.865,3.46
-22,17,-22,17,10,0,148.006792482537,150.071118347168,0,0,1,3.865,3.46
-23,17,-23,17,9,0,151.871790346307,150.071118347168,0,0,1,3.865,3.46
-24,17,-24,17,8,0,155.736795839471,150.071118347168,0,0,1,3.865,3.46
-25,17,-25,17,7,0,159.60179370324,150.071118347168,0,0,1,3.865,3.46
-26,17,-26,17,6,0,163.46679156701,150.071118347168,0,0,1,3.865,3.46
-27,17,-27,17,5,0,167.331797060174,150.071118347168,0,0,1,3.865,3.46
