MapX,MapY,DataMapX,DataMapY,OutsiderRing,Bin,AxisPosX,AxisPosY,PosX,PosY,Similar,SizeX,sizeY
11,-6,11,-6,0,1,38.819,-19.044,38.819,-19.044,1,3.529,3.174
-16,-5,-16,-5,0,1,-56.464,-15.87,-56.464,-15.87,1,3.529,3.174
-15,-5,-15,-5,0,1,-52.935,-15.87,-52.935,-15.87,1,3.529,3.174
-14,-5,-14,-5,0,1,-49.406,-15.87,-49.406,-15.87,1,3.529,3.174
-13,-5,-13,-5,0,1,-45.877,-15.87,-45.877,-15.87,1,3.529,3.174
-12,-5,-12,-5,0,1,-42.348,-15.87,-42.348,-15.87,1,3.529,3.174
-11,-5,-11,-5,0,1,-38.819,-15.87,-38.819,-15.87,1,3.529,3.174
-10,-5,-10,-5,0,1,-35.29,-15.87,-35.29,-15.87,1,3.529,3.174
-9,-5,-9,-5,0,1,-31.761,-15.87,-31.761,-15.87,1,3.529,3.174
-8,-5,-8,-5,0,1,-28.232,-15.87,-28.232,-15.87,1,3.529,3.174
-7,-5,-7,-5,0,1,-24.703,-15.87,-24.703,-15.87,1,3.529,3.174
-6,-5,-6,-5,0,1,-21.174,-15.87,-21.174,-15.87,1,3.529,3.174
-5,-5,-5,-5,0,1,-17.645,-15.87,-17.645,-15.87,1,3.529,3.174
-4,-5,-4,-5,0,1,-14.116,-15.87,-14.116,-15.87,1,3.529,3.174
-3,-5,-3,-5,0,1,-10.587,-15.87,-10.587,-15.87,1,3.529,3.174
-2,-5,-2,-5,0,1,-7.058,-15.87,-7.058,-15.87,1,3.529,3.174
-1,-5,-1,-5,0,1,-3.529,-15.87,-3.529,-15.87,1,3.529,3.174
0,-5,0,-5,0,1,0,-15.87,0,-15.87,1,3.529,3.174
1,-5,1,-5,0,1,3.529,-15.87,3.529,-15.87,1,3.529,3.174
2,-5,2,-5,0,1,7.058,-15.87,7.058,-15.87,1,3.529,3.174
3,-5,3,-5,0,1,10.587,-15.87,10.587,-15.87,1,3.529,3.174
4,-5,4,-5,0,1,14.116,-15.87,14.116,-15.87,1,3.529,3.174
5,-5,5,-5,0,1,17.645,-15.87,17.645,-15.87,1,3.529,3.174
6,-5,6,-5,0,1,21.174,-15.87,21.174,-15.87,1,3.529,3.174
7,-5,7,-5,0,1,24.703,-15.87,24.703,-15.87,1,3.529,3.174
8,-5,8,-5,0,1,28.232,-15.87,28.232,-15.87,1,3.529,3.174
9,-5,9,-5,0,1,31.761,-15.87,31.761,-15.87,1,3.529,3.174
-16,-4,-16,-4,0,1,-56.464,-12.696,-56.464,-12.696,1,3.529,3.174
-15,-4,-15,-4,0,1,-52.935,-12.696,-52.935,-12.696,1,3.529,3.174
-14,-4,-14,-4,0,1,-49.406,-12.696,-49.406,-12.696,1,3.529,3.174
-13,-4,-13,-4,0,1,-45.877,-12.696,-45.877,-12.696,1,3.529,3.174
-12,-4,-12,-4,0,1,-42.348,-12.696,-42.348,-12.696,1,3.529,3.174
-11,-4,-11,-4,0,1,-38.819,-12.696,-38.819,-12.696,1,3.529,3.174
-10,-4,-10,-4,0,1,-35.29,-12.696,-35.29,-12.696,1,3.529,3.174
-9,-4,-9,-4,0,1,-31.761,-12.696,-31.761,-12.696,1,3.529,3.174
-8,-4,-8,-4,0,1,-28.232,-12.696,-28.232,-12.696,1,3.529,3.174
-7,-4,-7,-4,0,1,-24.703,-12.696,-24.703,-12.696,1,3.529,3.174
-6,-4,-6,-4,0,1,-21.174,-12.696,-21.174,-12.696,1,3.529,3.174
-5,-4,-5,-4,0,1,-17.645,-12.696,-17.645,-12.696,1,3.529,3.174
-4,-4,-4,-4,0,1,-14.116,-12.696,-14.116,-12.696,1,3.529,3.174
-3,-4,-3,-4,0,1,-10.587,-12.696,-10.587,-12.696,1,3.529,3.174
-2,-4,-2,-4,0,1,-7.058,-12.696,-7.058,-12.696,1,3.529,3.174
-1,-4,-1,-4,0,1,-3.529,-12.696,-3.529,-12.696,1,3.529,3.174
0,-4,0,-4,0,1,0,-12.696,0,-12.696,1,3.529,3.174
1,-4,1,-4,0,1,3.529,-12.696,3.529,-12.696,1,3.529,3.174
2,-4,2,-4,0,1,7.058,-12.696,7.058,-12.696,1,3.529,3.174
3,-4,3,-4,0,1,10.587,-12.696,10.587,-12.696,1,3.529,3.174
4,-4,4,-4,0,1,14.116,-12.696,14.116,-12.696,1,3.529,3.174
5,-4,5,-4,0,1,17.645,-12.696,17.645,-12.696,1,3.529,3.174
6,-4,6,-4,0,1,21.174,-12.696,21.174,-12.696,1,3.529,3.174
7,-4,7,-4,0,1,24.703,-12.696,24.703,-12.696,1,3.529,3.174
8,-4,8,-4,0,1,28.232,-12.696,28.232,-12.696,1,3.529,3.174
9,-4,9,-4,0,1,31.761,-12.696,31.761,-12.696,1,3.529,3.174
-16,-3,-16,-3,0,1,-56.464,-9.522,-56.464,-9.522,1,3.529,3.174
-15,-3,-15,-3,0,1,-52.935,-9.522,-52.935,-9.522,1,3.529,3.174
-14,-3,-14,-3,0,1,-49.406,-9.522,-49.406,-9.522,1,3.529,3.174
-13,-3,-13,-3,0,1,-45.877,-9.522,-45.877,-9.522,1,3.529,3.174
-12,-3,-12,-3,0,1,-42.348,-9.522,-42.348,-9.522,1,3.529,3.174
-11,-3,-11,-3,0,1,-38.819,-9.522,-38.819,-9.522,1,3.529,3.174
-10,-3,-10,-3,0,1,-35.29,-9.522,-35.29,-9.522,1,3.529,3.174
-9,-3,-9,-3,0,1,-31.761,-9.522,-31.761,-9.522,1,3.529,3.174
-8,-3,-8,-3,0,1,-28.232,-9.522,-28.232,-9.522,1,3.529,3.174
-7,-3,-7,-3,0,1,-24.703,-9.522,-24.703,-9.522,1,3.529,3.174
-6,-3,-6,-3,0,1,-21.174,-9.522,-21.174,-9.522,1,3.529,3.174
-5,-3,-5,-3,0,1,-17.645,-9.522,-17.645,-9.522,1,3.529,3.174
-4,-3,-4,-3,0,1,-14.116,-9.522,-14.116,-9.522,1,3.529,3.174
-3,-3,-3,-3,0,1,-10.587,-9.522,-10.587,-9.522,1,3.529,3.174
-2,-3,-2,-3,0,1,-7.058,-9.522,-7.058,-9.522,1,3.529,3.174
-1,-3,-1,-3,0,1,-3.529,-9.522,-3.529,-9.522,1,3.529,3.174
0,-3,0,-3,0,1,0,-9.522,0,-9.522,1,3.529,3.174
1,-3,1,-3,0,1,3.529,-9.522,3.529,-9.522,1,3.529,3.174
2,-3,2,-3,0,1,7.058,-9.522,7.058,-9.522,1,3.529,3.174
3,-3,3,-3,0,1,10.587,-9.522,10.587,-9.522,1,3.529,3.174
4,-3,4,-3,0,1,14.116,-9.522,14.116,-9.522,1,3.529,3.174
5,-3,5,-3,0,1,17.645,-9.522,17.645,-9.522,1,3.529,3.174
6,-3,6,-3,0,1,21.174,-9.522,21.174,-9.522,1,3.529,3.174
7,-3,7,-3,0,1,24.703,-9.522,24.703,-9.522,1,3.529,3.174
8,-3,8,-3,0,1,28.232,-9.522,28.232,-9.522,1,3.529,3.174
-8,-2,-8,-2,0,1,-28.232,-6.348,-28.232,-6.348,1,3.529,3.174
-7,-2,-7,-2,0,1,-24.703,-6.348,-24.703,-6.348,1,3.529,3.174
-6,-2,-6,-2,0,1,-21.174,-6.348,-21.174,-6.348,1,3.529,3.174
-5,-2,-5,-2,0,1,-17.645,-6.348,-17.645,-6.348,1,3.529,3.174
-4,-2,-4,-2,0,1,-14.116,-6.348,-14.116,-6.348,1,3.529,3.174
-3,-2,-3,-2,0,1,-10.587,-6.348,-10.587,-6.348,1,3.529,3.174
-2,-2,-2,-2,0,1,-7.058,-6.348,-7.058,-6.348,1,3.529,3.174
-1,-2,-1,-2,0,1,-3.529,-6.348,-3.529,-6.348,1,3.529,3.174
0,-2,0,-2,0,1,0,-6.348,0,-6.348,1,3.529,3.174
-14,-2,-14,-2,0,1,-49.406,-6.348,-49.406,-6.348,1,3.529,3.174
-13,-2,-13,-2,0,1,-45.877,-6.348,-45.877,-6.348,1,3.529,3.174
-12,-2,-12,-2,0,1,-42.348,-6.348,-42.348,-6.348,1,3.529,3.174
-11,-2,-11,-2,0,1,-38.819,-6.348,-38.819,-6.348,1,3.529,3.174
-10,-2,-10,-2,0,1,-35.29,-6.348,-35.29,-6.348,1,3.529,3.174
-9,-2,-9,-2,0,1,-31.761,-6.348,-31.761,-6.348,1,3.529,3.174
1,-2,1,-2,0,1,3.529,-6.348,3.529,-6.348,1,3.529,3.174
2,-2,2,-2,0,1,7.058,-6.348,7.058,-6.348,1,3.529,3.174
3,-2,3,-2,0,1,10.587,-6.348,10.587,-6.348,1,3.529,3.174
4,-2,4,-2,0,1,14.116,-6.348,14.116,-6.348,1,3.529,3.174
5,-2,5,-2,0,1,17.645,-6.348,17.645,-6.348,1,3.529,3.174
6,-2,6,-2,0,1,21.174,-6.348,21.174,-6.348,1,3.529,3.174
7,-2,7,-2,0,1,24.703,-6.348,24.703,-6.348,1,3.529,3.174
-8,-1,-8,-1,0,1,-28.232,-3.174,-28.232,-3.174,1,3.529,3.174
-7,-1,-7,-1,0,1,-24.703,-3.174,-24.703,-3.174,1,3.529,3.174
-6,-1,-6,-1,0,1,-21.174,-3.174,-21.174,-3.174,1,3.529,3.174
-5,-1,-5,-1,0,1,-17.645,-3.174,-17.645,-3.174,1,3.529,3.174
-4,-1,-4,-1,0,1,-14.116,-3.174,-14.116,-3.174,1,3.529,3.174
-3,-1,-3,-1,0,1,-10.587,-3.174,-10.587,-3.174,1,3.529,3.174
-2,-1,-2,-1,0,1,-7.058,-3.174,-7.058,-3.174,1,3.529,3.174
-1,-1,-1,-1,0,1,-3.529,-3.174,-3.529,-3.174,1,3.529,3.174
0,-1,0,-1,0,1,0,-3.174,0,-3.174,1,3.529,3.174
-8,0,-8,0,0,1,-28.232,0,-28.232,0,1,3.529,3.174
-7,0,-7,0,0,1,-24.703,0,-24.703,0,1,3.529,3.174
-6,0,-6,0,0,1,-21.174,0,-21.174,0,1,3.529,3.174
-5,0,-5,0,0,1,-17.645,0,-17.645,0,1,3.529,3.174
-4,0,-4,0,0,1,-14.116,0,-14.116,0,1,3.529,3.174
-3,0,-3,0,0,1,-10.587,0,-10.587,0,1,3.529,3.174
-2,0,-2,0,0,1,-7.058,0,-7.058,0,1,3.529,3.174
-1,0,-1,0,0,1,-3.529,0,-3.529,0,1,3.529,3.174
0,0,0,0,0,1,0,0,0,0,1,3.529,3.174
